DaysPassed,TotalPopulation,TotalBabies,DeathsAge,DeathsPredator,DeathsStarved,TotalDeaths,FoodTime,BridgesTime,HousesTime,ProcreationTime,AverageFoodTime,AverageBridgesTime,AverageHouseTime,AverageProcreationTime
486,1971,165,1585,194,113,1892,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
487,1971,165,1586,194,113,1893,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
488,1971,165,1589,194,113,1896,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
489,1956,165,1591,194,113,1898,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
490,1956,165,1595,194,113,1902,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
491,2006,165,1596,194,113,1903,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
492,2006,165,1598,194,113,1905,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
493,2006,165,1601,194,113,1908,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
494,2006,165,1605,194,113,1912,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
495,2006,165,1608,194,113,1915,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
496,2006,165,1612,194,113,1919,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
497,2006,165,1617,194,113,1924,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
498,2006,165,1618,194,113,1925,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
499,1996,165,1621,194,113,1928,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
500,1997,165,1624,194,113,1931,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
501,2046,165,1627,194,113,1934,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
502,2027,165,1629,194,113,1936,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
503,2027,165,1631,194,113,1938,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
504,2027,165,1634,195,113,1942,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
505,2023,165,1635,195,113,1943,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
506,2023,165,1635,195,113,1943,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
507,2023,165,1639,195,113,1947,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
508,2012,165,1645,195,113,1953,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
509,2013,165,1650,195,114,1959,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
510,2012,165,1653,195,114,1962,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
511,2045,165,1654,196,114,1964,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
512,2045,165,1656,196,114,1966,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
513,2045,165,1658,196,114,1968,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
514,2044,165,1663,197,114,1974,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
515,2044,165,1666,197,114,1977,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
516,2044,165,1668,197,114,1979,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
517,2038,165,1671,197,114,1982,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
518,2038,165,1675,197,114,1986,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
519,2039,165,1678,197,114,1989,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
520,2034,165,1682,197,114,1993,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
521,2084,165,1684,198,114,1996,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
522,2084,165,1687,198,114,1999,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
523,2076,165,1687,200,114,2001,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
524,2076,165,1687,200,114,2001,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
525,2076,165,1690,200,114,2004,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
526,2068,165,1693,202,114,2009,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
527,2068,165,1695,202,114,2011,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
528,2068,165,1696,202,114,2012,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
529,2065,165,1699,202,114,2015,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
530,2065,165,1701,202,114,2017,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
531,2115,165,1701,202,114,2017,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
532,2106,165,1704,202,114,2020,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
533,2106,165,1705,202,114,2021,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
534,2107,165,1709,202,114,2025,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
535,2095,165,1714,202,114,2030,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
536,2096,165,1716,202,114,2032,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
537,2095,165,1718,202,114,2034,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
538,2090,165,1722,202,114,2038,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
539,2090,165,1722,202,114,2038,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
540,2090,165,1726,202,114,2042,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
541,2131,165,1727,202,114,2043,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
542,2131,165,1731,202,114,2047,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
543,2131,165,1732,202,114,2048,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
544,2131,165,1735,202,114,2051,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
545,2131,165,1736,202,114,2052,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
546,2131,165,1737,202,114,2053,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
547,2131,165,1740,202,114,2056,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
548,2131,165,1741,203,114,2058,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
549,2124,165,1744,203,114,2061,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
550,2124,165,1748,203,114,2065,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
551,2174,165,1749,203,114,2066,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
552,2155,165,1750,203,114,2067,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
553,2155,165,1754,203,114,2071,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
554,2156,165,1758,203,114,2075,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
555,2148,165,1764,204,114,2082,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
556,2148,165,1769,204,114,2087,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
557,2148,165,1770,204,114,2088,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
558,2143,165,1772,204,114,2090,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
559,2143,165,1773,204,114,2091,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
560,2143,165,1775,204,114,2093,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
561,2193,165,1776,204,114,2094,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
562,2193,165,1778,204,114,2096,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
563,2183,165,1780,204,114,2098,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
564,2183,165,1783,204,114,2101,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
565,2183,165,1786,204,114,2104,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
566,2176,165,1791,204,114,2109,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
567,2175,165,1796,204,114,2114,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
568,2175,165,1800,204,114,2118,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
569,2172,165,1802,204,114,2120,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
570,2172,165,1804,204,114,2122,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
571,2219,165,1805,204,114,2123,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
572,2219,165,1809,204,114,2127,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
573,2219,165,1813,204,114,2131,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
574,2211,165,1817,204,114,2135,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
575,2211,165,1817,204,114,2135,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
576,2211,165,1821,204,114,2139,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
577,2204,165,1821,204,114,2139,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
578,2204,165,1822,206,114,2142,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
579,2203,165,1824,206,114,2144,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
580,2203,165,1826,206,114,2146,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
581,2253,165,1832,206,114,2152,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
582,2244,165,1833,206,114,2153,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
583,2244,165,1835,206,114,2155,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
584,2244,165,1837,207,114,2158,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
585,2244,165,1842,207,114,2163,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
586,2244,165,1843,207,114,2164,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
587,2236,165,1843,207,114,2164,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
588,2236,165,1847,207,115,2169,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
589,2236,165,1851,207,115,2173,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
590,2231,165,1852,207,115,2174,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
591,2281,165,1852,207,115,2174,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
592,2276,165,1852,207,115,2174,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
593,2276,165,1852,207,115,2174,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
594,2276,165,1856,207,115,2178,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
595,2265,165,1861,207,115,2183,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
596,2265,165,1867,207,115,2189,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
597,2265,165,1871,207,115,2193,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
598,2265,165,1873,207,115,2195,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
599,2265,165,1877,207,115,2199,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
600,2262,165,1881,207,115,2203,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
601,2312,165,1887,207,115,2209,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
602,2312,165,1888,207,115,2210,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
603,2312,165,1888,207,115,2210,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
604,2312,165,1891,207,115,2213,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
605,2301,165,1895,207,115,2217,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
606,2301,165,1898,207,115,2220,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
607,2299,165,1899,207,115,2221,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
608,2299,165,1905,207,115,2227,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
609,2299,165,1911,207,115,2233,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
610,2296,165,1914,207,115,2236,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
611,2346,165,1917,207,115,2239,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
612,2337,165,1921,207,115,2243,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
613,2337,165,1922,207,115,2244,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
614,2337,165,1927,207,115,2249,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
615,2336,165,1930,207,115,2252,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
616,2336,165,1932,207,115,2254,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
617,2328,165,1934,207,115,2256,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
618,2328,165,1939,207,115,2261,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
619,2327,165,1942,207,115,2264,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
620,2327,165,1943,207,115,2265,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
621,2377,165,1948,207,115,2270,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
622,2365,165,1949,208,115,2272,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
623,2365,165,1951,208,115,2274,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
624,2357,165,1953,214,115,2282,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
625,2357,165,1956,214,115,2285,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
626,2357,165,1957,214,115,2286,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
627,2357,165,1959,214,115,2288,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
628,2357,165,1962,214,115,2291,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
629,2353,165,1963,215,115,2293,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
630,2353,165,1965,215,115,2295,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
631,2390,165,1969,215,115,2299,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
632,2390,165,1971,215,115,2301,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
633,2381,165,1973,217,115,2305,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
634,2382,165,1974,217,115,2306,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
635,2381,165,1977,218,115,2310,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
636,2381,165,1979,218,115,2312,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
637,2381,165,1981,218,115,2314,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
638,2374,165,1986,218,115,2319,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
639,2374,165,1987,219,115,2321,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
640,2369,165,1990,219,115,2324,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
641,2419,165,1992,219,115,2326,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
642,2405,165,1994,220,115,2329,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
643,2405,165,1994,220,115,2329,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
644,2403,165,1999,220,115,2334,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
645,2403,165,2004,220,115,2339,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
646,2403,165,2007,220,115,2342,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
647,2403,165,2013,220,115,2348,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
648,2403,165,2015,220,115,2350,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
649,2402,165,2017,220,115,2352,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
650,2402,165,2020,220,115,2355,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
651,2441,165,2021,221,115,2357,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
652,2441,165,2022,221,115,2358,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
653,2434,165,2023,222,115,2360,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
654,2434,165,2026,222,115,2363,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
655,2428,165,2028,223,115,2366,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
656,2428,165,2031,223,115,2369,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
657,2423,165,2031,223,115,2369,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
658,2423,165,2035,223,115,2373,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
659,2420,165,2036,223,115,2374,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
660,2420,165,2036,223,115,2374,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
661,2464,165,2037,224,115,2376,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
662,2464,165,2039,224,115,2378,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
663,2455,165,2040,224,115,2379,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
664,2455,165,2042,224,115,2381,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
665,2445,165,2044,224,115,2383,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
666,2445,165,2045,224,115,2384,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
667,2437,165,2048,224,115,2387,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
668,2437,165,2048,224,115,2387,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
669,2434,165,2051,224,115,2390,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
670,2434,165,2054,224,115,2393,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
671,2467,165,2056,224,115,2395,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
672,2467,165,2059,226,115,2400,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
673,2460,165,2062,226,115,2403,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
674,2460,165,2064,226,115,2405,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
675,2452,165,2065,226,115,2406,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
676,2452,165,2067,226,115,2408,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
677,2445,165,2069,227,115,2411,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
678,2445,165,2069,228,115,2412,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
679,2443,165,2069,228,115,2412,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
680,2443,165,2070,228,115,2413,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
681,2482,165,2070,228,115,2413,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
682,2482,165,2072,228,115,2415,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
683,2482,165,2072,228,115,2415,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
684,2482,165,2075,228,115,2418,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
685,2482,165,2075,228,115,2418,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
686,2472,165,2079,229,115,2423,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
687,2472,165,2080,229,115,2424,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
688,2467,165,2082,229,115,2426,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
689,2467,165,2084,229,115,2428,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
690,2464,165,2086,229,115,2430,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
691,2514,165,2087,229,115,2431,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
692,2514,165,2087,229,115,2431,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
693,2511,165,2089,229,115,2433,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
694,2511,165,2091,229,115,2435,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
695,2506,165,2092,229,115,2436,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
696,2506,165,2093,229,115,2437,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
697,2494,165,2096,229,115,2440,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
698,2494,165,2096,229,115,2440,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
699,2494,165,2097,229,115,2441,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
700,2488,165,2098,230,115,2443,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
701,2538,165,2099,230,115,2444,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
702,2530,165,2099,231,115,2445,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
703,2530,165,2101,231,115,2447,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
704,2530,165,2105,231,115,2451,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
705,2519,165,2106,231,115,2452,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
706,2519,165,2108,231,115,2454,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
707,2513,165,2110,231,115,2456,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
708,2510,165,2113,234,115,2462,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
709,2510,165,2113,234,115,2462,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
710,2507,165,2116,234,115,2465,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
711,2557,165,2118,234,115,2467,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
712,2557,165,2118,234,115,2467,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
713,2548,165,2119,234,115,2468,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
714,2548,165,2123,236,115,2474,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
715,2548,165,2127,236,115,2478,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
716,2539,165,2131,238,115,2484,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
717,2539,165,2133,238,115,2486,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
718,2539,165,2135,238,115,2488,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
719,2531,165,2136,238,115,2489,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
720,2531,165,2138,240,116,2494,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
721,2581,165,2139,240,116,2495,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
722,2576,165,2139,240,116,2495,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
723,2571,165,2139,240,116,2495,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
724,2571,165,2141,240,116,2497,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
